dataocorrencia,lat,lon
2019-04-12,-23.6545632747586,-46.6597701727586
2019-03-12,-22.726474060394203,-47.1460859653159
2019-03-12,-22.726474060394203,-47.1460859653159
2019-03-12,-22.726474060394203,-47.1460859653159
2019-03-12,-22.726474060394203,-47.1460859653159
2019-03-12,-22.726474060394203,-47.1460859653159
2019-03-12,-22.726474060394203,-47.1460859653159
2019-03-12,-22.726474060394203,-47.1460859653159
2019-03-12,-22.726474060394203,-47.1460859653159
2019-04-12,-22.945124439,-47.08861525100001
2019-03-12,-23.5754463700531,-46.810807823797
2019-04-12,-23.6715079063585,-46.6428489159948
2019-04-12,-23.588147086,-46.4843585125
2019-11-26,-23.4232255571217,-46.4060147061857
2019-11-28,-23.496418252161398,-46.513713838391
2019-03-12,-23.087292,-45.707013
2019-04-12,-23.626413709818603,-46.768218219221296
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,-23.597320757309898,-46.57025436006061
2019-04-12,-23.5565131131636,-46.464244571581794
2019-04-12,-22.8803298217565,-47.06855297407821
2019-04-12,-23.6692744510181,-46.6544434833636
2019-04-12,-23.6692744510181,-46.6544434833636
2019-04-12,-23.6692744510181,-46.6544434833636
2019-04-12,-23.6692744510181,-46.6544434833636
2019-03-12,-23.6998256687731,-46.4253850555168
2019-03-12,-22.4872977059999,-47.21739963499989
2019-04-12,-23.5565131131636,-46.464244571581794
2019-03-12,-23.333320899999997,-46.576476799999995
2019-03-12,-23.333320899999997,-46.576476799999995
2019-01-12,-23.602161690580303,-46.4848375674362
2019-01-12,-23.602161690580303,-46.4848375674362
2019-04-12,-23.6788798653993,-46.756475892059406
2019-04-12,-23.6788798653993,-46.756475892059406
2019-03-12,-23.6535786218709,-46.776170261775
2019-03-12,-23.6535786218709,-46.776170261775
2019-03-12,-23.6535786218709,-46.776170261775
2019-03-12,-23.7128218646,-46.5553006248999
2019-04-12,-23.47822433025,-46.5707417543333
2019-04-12,-23.709885532410002,-46.6020219973045
2019-04-12,-22.482297503408102,-47.4597196664285
2019-04-12,-22.482297503408102,-47.4597196664285
2019-04-12,-22.482297503408102,-47.4597196664285
2019-04-12,-22.482297503408102,-47.4597196664285
2019-04-12,-22.482297503408102,-47.4597196664285
2019-04-12,-22.482297503408102,-47.4597196664285
2019-04-12,-22.482297503408102,-47.4597196664285
2019-04-12,-22.482297503408102,-47.4597196664285
2019-03-12,-23.6524190744701,-46.590991257729705
2019-03-12,-22.928500521994,-47.0660402955437
2019-03-12,-22.928500521994,-47.0660402955437
2019-03-12,-22.928500521994,-47.0660402955437
2019-03-12,-22.928500521994,-47.0660402955437
2019-03-12,-22.928500521994,-47.0660402955437
2019-03-12,-22.928500521994,-47.0660402955437
2019-03-12,-23.563581881999898,-46.434236231999904
2019-11-25,-23.5015307583636,-46.676771183681794
2019-02-12,-23.577907347999897,-46.815653907
2019-03-12,-22.4098712344347,-48.4507940238695
2019-03-12,-23.519169963000003,-46.788260984
2019-04-12,-23.221065404783,-46.1034611284251
2019-04-12,-23.221065404783,-46.1034611284251
2019-04-11,-22.399064347,-47.575546135
2019-04-12,-23.558574145,-46.4457526579999
2019-04-12,-23.558574145,-46.4457526579999
2019-04-12,-23.558574145,-46.4457526579999
2019-04-12,-23.558574145,-46.4457526579999
2019-04-12,-22.903207333,-47.1796213219999
2019-04-12,-23.711681675,-46.393820091
2019-04-12,-23.6209128488608,-46.7784321477435
2019-11-30,-23.5859525150431,-46.424923616495704
2019-03-12,-23.6104324504535,-46.508466252419005
2019-03-12,-23.6104324504535,-46.508466252419005
2019-03-12,-23.6104324504535,-46.508466252419005
2019-03-12,-23.6104324504535,-46.508466252419005
2019-03-12,-23.516380773,-46.348602297999896
2019-02-12,-23.009934498000003,-46.816179341999906
2019-02-12,-21.1324156445135,-47.814230049378395
2019-03-12,-23.6643771995645,-46.650542592935295
2019-03-12,-23.582452146999998,-46.7900029039999
2019-11-21,,
2019-11-21,,
2019-11-21,,
2019-11-21,,
2019-03-12,,
2019-03-12,,
2019-04-12,-23.4941459193116,-46.7564758708254
2019-04-12,-23.598266968498503,-46.5339219168007
2019-02-12,-23.652168386,-46.7557150562499
2019-03-12,-23.5535419653502,-46.647206617932504
2019-03-12,-23.5535419653502,-46.647206617932504
2019-03-12,-23.5535419653502,-46.647206617932504
2019-03-12,-23.5535419653502,-46.647206617932504
2019-03-12,-23.6946354718184,-46.5683476432582
2019-04-12,-23.6284068328654,-46.7440370806787
2019-03-12,-22.946588717999898,-47.0814234759999
2019-01-12,,
2019-01-12,,
2019-01-12,,
2019-01-12,,
2019-03-12,-23.5169026209999,-46.223171449999896
2019-04-12,-23.360920095,-46.5507932789999
2019-04-12,-23.6832265732339,-46.5155543427191
2019-04-12,-23.2054261901626,-46.785837500752706
2019-11-30,-23.709751076307697,-46.593230313174494
2019-11-30,-23.709751076307697,-46.593230313174494
2019-11-30,-23.709751076307697,-46.593230313174494
2019-11-30,-23.709751076307697,-46.593230313174494
2019-04-12,-22.980531699999997,-47.1066113
2019-04-12,-23.6673224104769,-46.62626654631661
2019-04-12,-23.5326351649999,-46.30722875
2019-04-12,-23.558574145,-46.4457526579999
2019-04-12,-23.558574145,-46.4457526579999
2019-04-12,-23.558574145,-46.4457526579999
2019-04-12,-23.558574145,-46.4457526579999
2019-01-12,-23.676076318358998,-46.77902356614389
2019-03-12,-23.5966159302777,-46.4906233767714
2019-04-12,-23.6188900977402,-46.6660375746103
2019-04-12,-23.6823797551971,-46.7124335067348
2019-03-12,-23.6321987386929,-46.591018514201096
2019-04-12,-23.664038912,-46.558430637
2019-04-12,-23.641462666487303,-46.457658780623
2019-11-28,-23.741331916515698,-46.70589654888929
2019-04-12,-23.857748225,-46.3938472089999
2019-04-12,-23.857748225,-46.3938472089999
2019-04-12,-23.857748225,-46.3938472089999
2019-04-12,-23.857748225,-46.3938472089999
2019-04-12,-23.857748225,-46.3938472089999
2019-04-12,-23.857748225,-46.3938472089999
2019-04-12,-23.857748225,-46.3938472089999
2019-04-12,-23.857748225,-46.3938472089999
2019-04-12,-23.857748225,-46.3938472089999
2019-04-12,-22.962902896585103,-47.126152313487204
2019-11-19,-23.533196644833303,-46.6684901455
2019-11-19,-23.533196644833303,-46.6684901455
2019-11-19,-23.533196644833303,-46.6684901455
2019-11-19,-23.533196644833303,-46.6684901455
2019-04-12,,
2019-11-29,,
2019-03-12,,
2019-03-12,,
2019-03-12,,
2019-03-12,,
2019-03-12,,
2019-03-12,,
2019-04-12,-22.757826786,-47.337144826999996
2019-11-30,-23.2551414319662,-45.8337271417601
2019-04-12,-22.4128164487419,-49.13296035345161
2019-02-12,-23.5636825071072,-46.571952873224895
2019-03-12,-23.7217056596525,-46.7851071650469
2019-04-12,-22.730325600999898,-47.63423753399999
2019-03-12,-23.6070250158568,-46.4517613966522
2019-04-12,-23.640473691999897,-46.789863527
2019-03-12,-23.5119600036918,-46.729217479643005
2019-11-30,-23.676193094896497,-46.548782616551705
2019-01-12,-23.5009305949654,-46.3616167823699
2019-01-12,-23.5009305949654,-46.3616167823699
2019-01-12,-23.5009305949654,-46.3616167823699
2019-01-12,-23.5009305949654,-46.3616167823699
2019-02-12,,
2019-03-12,-23.476669553,-46.419672438999996
2019-03-12,-23.476669553,-46.419672438999996
2019-03-12,-23.476669553,-46.419672438999996
2019-03-12,-23.476669553,-46.419672438999996
2019-03-12,-23.476669553,-46.419672438999996
2019-03-12,-23.476669553,-46.419672438999996
2019-03-12,-23.620495358000003,-46.611146855
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,-23.541155907232,-46.779721271095504
2019-04-12,-23.541155907232,-46.779721271095504
2019-04-12,-23.541155907232,-46.779721271095504
2019-04-12,-23.541155907232,-46.779721271095504
2019-04-12,-23.541155907232,-46.779721271095504
2019-04-12,-23.541155907232,-46.779721271095504
2019-03-12,-23.504190275911604,-46.4230621710946
2019-03-12,-23.504190275911604,-46.4230621710946
2019-03-12,-23.504190275911604,-46.4230621710946
2019-03-12,-23.504190275911604,-46.4230621710946
2019-03-12,,
2019-03-12,,
2019-04-12,-23.3395791885213,-46.745865547036
2019-04-12,-23.3395791885213,-46.745865547036
2019-04-12,-23.498927932981896,-46.6571328891891
2019-04-12,-23.491294570999997,-46.756120059999894
2019-04-12,-21.850825705,-47.46166668
2019-04-12,-23.491294570999997,-46.756120059999894
2019-04-12,-23.491294570999997,-46.756120059999894
2019-04-12,-23.491294570999997,-46.756120059999894
2019-04-12,-23.491294570999997,-46.756120059999894
2019-04-12,-23.612576505592603,-46.4598969642006
2019-03-12,-23.504805924145604,-46.45529336678639
2019-04-12,-23.544766807740697,-46.417332332740706
2019-04-12,-23.6822667569447,-46.5130512296776
2019-04-12,-21.751218298,-47.556839011
2019-04-12,-21.751218298,-47.556839011
2019-04-12,-21.751218298,-47.556839011
2019-04-12,-21.751218298,-47.556839011
2019-04-12,-21.751218298,-47.556839011
2019-04-12,-21.751218298,-47.556839011
2019-04-12,-21.751218298,-47.556839011
2019-04-12,-21.751218298,-47.556839011
2019-04-12,-23.149897864747402,-45.9125686614534
2019-04-12,,
2019-04-12,-23.5309138839202,-46.8278801377631
2019-04-12,-23.5839924,-46.752905
2019-04-12,-23.2396484167245,-46.7592842004774
2019-04-12,-23.2396484167245,-46.7592842004774
2019-04-12,-23.2396484167245,-46.7592842004774
2019-04-12,-23.2396484167245,-46.7592842004774
2019-04-12,-23.4852005,-46.326455200000005
2019-04-12,-23.4852005,-46.326455200000005
2019-03-12,-23.489681254517198,-46.477156006689604
2019-04-12,-23.692156085700002,-46.5415513771
2019-04-12,-23.598043191911398,-46.4429625882896
2019-04-12,-23.543525,-46.470222
2019-04-12,-23.050387207089,-45.5547944272752
2019-04-12,-22.46168196,-47.533452710999896
2019-04-12,-23.574907021588697,-46.505467613364495
2019-04-12,-23.622502059953998,-46.5951898412317
2019-04-12,-23.4236490478598,-46.3955327582514
2019-04-12,-23.4236490478598,-46.3955327582514
2019-04-12,-23.4236490478598,-46.3955327582514
2019-04-12,-23.4236490478598,-46.3955327582514
2019-04-12,-23.4236490478598,-46.3955327582514
2019-04-12,-23.4236490478598,-46.3955327582514
2019-04-12,-23.4346559687814,-47.465902479333494
2019-04-12,-23.4346559687814,-47.465902479333494
2019-04-12,-23.4346559687814,-47.465902479333494
2019-04-12,-23.4346559687814,-47.465902479333494
2019-04-12,-23.493700093915898,-46.4501813608795
2019-04-12,-23.5324178189999,-47.133623363000005
2019-04-12,-23.61051916,-46.609620426999996
2019-04-12,,
2019-04-12,-23.665389,-46.553759
2019-04-12,-23.665389,-46.553759
2019-04-12,-23.6419026,-46.4418414
2019-04-12,-23.4757504435043,-46.5833258659071
2019-04-12,-23.4491677,-46.400769399999994
2019-04-12,-23.545210652311102,-46.406308808315
2019-04-12,-23.545210652311102,-46.406308808315
2019-04-12,-23.448691,-46.7873025
2019-04-12,-23.448691,-46.7873025
2019-04-12,-23.560077883874,-46.381974241109106
2019-04-12,-23.4314923159999,-46.496892331000005
2019-04-12,-21.1335638309999,-48.000285452
2019-04-12,-23.052450325195604,-47.1739146651304
2019-04-12,-23.4299577632245,-46.5214327883103
2019-01-12,-23.784306666,-46.683037498000004
2019-04-12,-23.5375884,-46.4838853
2019-04-12,-23.6635545,-46.6323295
2019-04-12,-21.0240770029999,-47.778388207
2019-04-12,-23.591037,-46.822542
2019-04-12,-23.591037,-46.822542
2019-04-12,-23.573235,-46.764832
2019-04-12,-23.426532921960803,-46.5592192321996
2019-04-12,-23.5987353789999,-46.8900588939999
2019-04-12,-23.5987353789999,-46.8900588939999
2019-04-12,-23.5987353789999,-46.8900588939999
2019-04-12,-23.5987353789999,-46.8900588939999
2019-04-12,-23.5987353789999,-46.8900588939999
2019-04-12,-23.5987353789999,-46.8900588939999
2019-04-12,-23.6944357,-46.5078571
2019-09-14,-23.6993933873311,-46.648985559436504
2019-04-12,-23.5184841561556,-46.3871960056517
2019-04-12,-23.5184841561556,-46.3871960056517
2019-04-12,-23.5184841561556,-46.3871960056517
2019-04-12,-23.5184841561556,-46.3871960056517
2019-04-12,-23.6697988538695,-46.512598010782604
2019-04-12,-23.6697988538695,-46.512598010782604
2019-05-12,-23.6889931322373,-46.5615892415814
2019-04-12,-23.5281058798947,-46.3237138490526
2019-04-12,,
2019-04-12,-23.622688131,-46.449711388999994
2019-04-12,-23.48557772,-46.314271923
2019-04-12,-23.48557772,-46.314271923
2019-04-12,-23.48557772,-46.314271923
2019-04-12,-23.48557772,-46.314271923
2019-04-12,-23.48557772,-46.314271923
2019-04-12,-23.48557772,-46.314271923
2019-03-12,,
2019-04-12,-23.54219964,-46.268196357
2019-04-12,-23.6679583841382,-46.704236120082996
2019-04-12,-23.6679583841382,-46.704236120082996
2019-03-12,-23.640370662857105,-46.5950736826571
2019-03-12,-23.640370662857105,-46.5950736826571
2019-03-12,-23.640370662857105,-46.5950736826571
2019-03-12,-23.640370662857105,-46.5950736826571
2019-04-12,-23.5907352103693,-46.6407955717004
2019-05-12,-23.4625800133709,-46.41318590324679
2019-05-12,-23.982145365081,-46.24425584867561
2019-04-12,-23.514293607,-46.666797390999896
2019-04-12,-23.1788764315866,-46.8997707226291
2019-04-12,-23.1788764315866,-46.8997707226291
2019-04-12,-23.493700093915898,-46.4501813608795
2019-04-12,-23.493700093915898,-46.4501813608795
2019-04-12,-23.493700093915898,-46.4501813608795
2019-04-12,-23.493700093915898,-46.4501813608795
2019-04-12,-23.7585974391395,-46.6604465584651
2019-05-12,-23.684883956,-46.63756517
2019-04-12,-23.448531809000002,-46.4010189539999
2019-04-12,-23.448531809000002,-46.4010189539999
2019-04-12,-23.448531809000002,-46.4010189539999
2019-04-12,-23.448531809000002,-46.4010189539999
2019-04-12,-22.820617646,-47.196442649999895
2019-04-12,-22.820617646,-47.196442649999895
2019-04-12,-23.529713684913002,-46.5594585727826
2019-04-12,-22.820617646,-47.196442649999895
2019-04-12,-22.820617646,-47.196442649999895
2019-03-12,-23.483004734500497,-46.4000898243465
2019-03-12,-23.483004734500497,-46.4000898243465
2019-04-12,-23.549887765907197,-46.4614550465837
2019-04-12,-23.549887765907197,-46.4614550465837
2019-05-12,,
2019-05-12,,
2019-05-12,,
2019-05-12,,
2019-05-12,,
2019-05-12,,
2019-04-12,,
2019-04-12,,
2019-05-12,-22.9730809185135,-47.128296426783706
2019-04-12,-23.9687034,-46.404252500000005
2019-04-12,-23.9687034,-46.404252500000005
2019-05-12,-23.4837914046057,-46.722514504674905
2019-05-12,-23.4837914046057,-46.722514504674905
2019-05-12,-23.4837914046057,-46.722514504674905
2019-05-12,-23.4837914046057,-46.722514504674905
2019-04-12,-23.9651092519999,-46.369834031
2019-04-12,-23.534439221935397,-47.256988940403204
2019-05-12,-23.165482501652605,-46.616920507641
2019-04-12,-23.195577181999997,-45.761261764
2019-04-12,-23.487993751462803,-46.618326155413506
2019-05-12,-23.5046690409999,-46.378218606000004
2019-05-12,-23.684368817,-46.691778676000006
2019-04-12,-23.619142746705798,-46.515813730529395
2019-05-12,,
2019-05-12,-23.3988009879999,-47.334676085
2019-04-12,-23.3307660694767,-46.70553005655599
2019-05-12,-23.384377538183497,-46.72198951696421
2019-04-12,-24.303334078000002,-47.48800310399999
2019-04-12,-24.303334078000002,-47.48800310399999
2019-04-12,-24.303334078000002,-47.48800310399999
2019-04-12,-24.303334078000002,-47.48800310399999
2019-04-12,-24.303334078000002,-47.48800310399999
2019-04-12,-24.303334078000002,-47.48800310399999
2019-04-12,-23.6419026,-46.4418414
2019-04-12,-23.4423732487647,-47.4748544852647
2019-04-12,,
2019-04-12,-23.688941187258898,-46.531520006156704
2019-04-12,-23.688941187258898,-46.531520006156704
2019-04-12,-23.688941187258898,-46.531520006156704
2019-04-12,-23.688941187258898,-46.531520006156704
2019-04-12,-23.655908189776103,-46.59505444818439
2019-04-12,-23.655908189776103,-46.59505444818439
2019-04-12,-23.655908189776103,-46.59505444818439
2019-04-12,-23.655908189776103,-46.59505444818439
2019-04-12,-23.5575889,-46.4711232
2019-04-12,-23.5575889,-46.4711232
2019-05-12,-23.502630531027304,-46.6748167757358
2019-04-12,-23.552953449,-46.212845853999994
2019-04-12,-22.923075135982998,-47.1221382246258
2019-04-12,-22.923075135982998,-47.1221382246258
2019-04-12,-23.5733941712,-46.62561736520001
2019-04-12,-23.5733941712,-46.62561736520001
2019-04-12,-23.5733941712,-46.62561736520001
2019-04-12,-23.5733941712,-46.62561736520001
2019-11-23,-23.5012876008647,-46.470437721095706
2019-11-23,-23.5012876008647,-46.470437721095706
2019-11-23,-23.5012876008647,-46.470437721095706
2019-11-23,-23.5012876008647,-46.470437721095706
2019-05-12,-23.321437651039,-46.218418994923105
2019-05-12,-23.7241476290769,-46.696203913282005
2019-05-12,-24.496104752999898,-47.8314766359999
2019-04-12,-23.531660376999998,-46.625801587
2019-05-12,-22.877488150373697,-47.229430273632794
2019-11-22,-23.42440403868,-46.4231333698
2019-11-22,-23.42440403868,-46.4231333698
2019-11-22,-23.42440403868,-46.4231333698
2019-11-22,-23.42440403868,-46.4231333698
2019-11-22,-23.42440403868,-46.4231333698
2019-11-22,-23.42440403868,-46.4231333698
2019-04-12,-22.797913277,-46.75996724
2019-03-12,-23.678498855924502,-46.6580627295283
2019-03-12,-23.678498855924502,-46.6580627295283
2019-03-12,-23.678498855924502,-46.6580627295283
2019-03-12,-23.678498855924502,-46.6580627295283
2019-05-12,-23.585051859,-46.3967252589999
2019-05-12,-23.585051859,-46.3967252589999
2019-05-12,-23.585051859,-46.3967252589999
2019-05-12,-23.585051859,-46.3967252589999
2019-05-12,-23.6233145537897,-46.5569469292548
2019-04-12,-23.427030992463898,-46.3734494628454
2019-04-12,,
2019-04-12,-23.805335911999897,-47.733588713
2019-02-12,-23.5548162001111,-46.405003301074
2019-05-12,-23.531020961121698,-46.68917542273871
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,-23.4986162671462,-46.378620233347796
2019-04-12,-23.598699770739103,-46.7050827322608
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-05-12,-23.693593628000002,-46.557718598
2019-02-12,-22.8473096095947,-47.1395253511915
2019-04-12,-23.6419026,-46.4418414
2019-05-12,-23.5977883955,-46.55798755854529
2019-05-12,-23.5977883955,-46.55798755854529
2019-03-12,,
2019-03-12,,
2019-05-12,-23.619609891,-46.586657868
2019-05-12,-23.619609891,-46.586657868
2019-05-12,-23.619609891,-46.586657868
2019-05-12,-23.619609891,-46.586657868
2019-04-12,-23.653884125714303,-46.55428863571421
2019-05-12,-23.5643236077142,-46.6984685635
2019-05-12,-23.5643236077142,-46.6984685635
2019-04-12,-23.4491677,-46.400769399999994
2019-05-12,-23.662572713000003,-46.63990990600001
2019-11-13,-23.619329234000002,-46.423412543999994
2019-04-12,-23.6129617102812,-46.778925267156204
2019-05-12,-23.4490938475247,-46.709906613196004
2019-04-12,-23.6659058,-46.6366289
2019-04-12,-23.6659058,-46.6366289
2019-04-12,,
2019-04-12,,
2019-03-12,-23.5056203121259,-46.370787516243404
2019-05-12,-23.517425819509395,-46.4174065526443
2019-04-12,-23.687751679125398,-46.643938457047604
2019-04-12,-23.687751679125398,-46.643938457047604
2019-04-12,-23.687751679125398,-46.643938457047604
2019-04-12,-23.687751679125398,-46.643938457047604
2019-04-12,-23.544007096944398,-46.292270707666596
2019-04-12,-23.5309138839202,-46.8278801377631
2019-04-12,-23.5309138839202,-46.8278801377631
2019-04-12,-23.5309138839202,-46.8278801377631
2019-04-12,-23.5309138839202,-46.8278801377631
2019-04-12,-23.6830983139999,-46.567875672
2019-05-12,-23.589361887999896,-46.816577303
2019-04-12,-23.604998236096698,-46.6183526574516
2019-07-30,-22.8720591059999,-47.209378713999996
2019-07-30,-22.8720591059999,-47.209378713999996
2019-07-30,-22.8720591059999,-47.209378713999996
2019-07-30,-22.8720591059999,-47.209378713999996
2019-07-30,-22.8720591059999,-47.209378713999996
2019-07-30,-22.8720591059999,-47.209378713999996
2019-11-29,-22.922905142526,-47.078853964329994
2019-05-12,-23.508189725,-46.7380801859999
2019-04-12,-23.7094659610922,-46.806913240421
2019-04-12,-23.7094659610922,-46.806913240421
2019-04-12,-23.7094659610922,-46.806913240421
2019-04-12,-23.7094659610922,-46.806913240421
2019-04-12,-23.7094659610922,-46.806913240421
2019-04-12,-23.7094659610922,-46.806913240421
2019-04-12,-23.2061535307136,-45.857878697630206
2019-04-12,-23.2061535307136,-45.857878697630206
2019-04-12,-23.2061535307136,-45.857878697630206
2019-04-12,-23.2061535307136,-45.857878697630206
2019-05-12,-23.4837914046057,-46.722514504674905
2019-04-12,-23.6944357,-46.5078571
2019-04-12,-23.534439221935397,-47.256988940403204
2019-04-12,-22.470180785,-47.5381532709999
2019-04-12,-22.470180785,-47.5381532709999
2019-04-12,-22.470180785,-47.5381532709999
2019-04-12,-22.470180785,-47.5381532709999
2019-04-12,,
2019-04-12,-22.9910623669999,-47.0042613159999
2019-04-12,-22.9910623669999,-47.0042613159999
2019-04-12,-23.4874166389999,-46.5436119309999
2019-04-12,-23.4874166389999,-46.5436119309999
2019-04-12,-23.4874166389999,-46.5436119309999
2019-04-12,-23.4874166389999,-46.5436119309999
2019-04-12,-23.601521238878604,-46.6357978006769
2019-09-11,-22.380378972999896,-47.589509244999896
2019-03-12,-23.4427004495368,-46.3267736849503
2019-04-12,-23.667043059,-46.612253126000006
2019-05-12,-23.450082481,-46.56974121
2019-04-12,-24.031215506,-46.5099830739999
2019-05-12,-23.0984735669999,-48.927519275
2019-05-12,-23.398152977999896,-46.7678803919999
2019-05-12,,
2019-05-12,,
2019-05-12,,
2019-05-12,,
2019-05-12,-21.37096517156,-48.2388376665199
2019-05-12,-23.6006845596111,-46.47074964684361
2019-05-12,-23.655329800788003,-46.7650179464419
2019-03-12,-24.028380921439,-46.488485657317
2019-05-12,-23.6004569472499,-46.576912656750004
2019-05-12,-23.6004569472499,-46.576912656750004
2019-05-12,-23.6004569472499,-46.576912656750004
2019-05-12,-23.6004569472499,-46.576912656750004
2019-05-12,-22.619262077,-45.1628690809999
2019-05-12,-23.7342473872652,-46.7112724500557
2019-04-12,-23.5583595067307,-46.3950219767692
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-23.451321429,-46.710089352
2019-05-12,-22.9402563246728,-47.025827274415995
2019-02-12,-23.432942451,-46.7200367299999
2019-11-25,-21.348419631628,-48.222873215752
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-04-12,,
2019-01-12,-21.7710726299999,-48.816936373000004
2019-05-12,-23.523950141645003,-46.3953420115099
2019-04-12,-22.97980321037,-46.8418844583616
2019-04-12,-22.97980321037,-46.8418844583616
2019-04-12,-22.97980321037,-46.8418844583616
2019-04-12,-22.97980321037,-46.8418844583616
2019-04-12,-22.97980321037,-46.8418844583616
2019-04-12,-22.97980321037,-46.8418844583616
2019-05-12,-23.695244222131098,-46.622681871065595
2019-05-12,-23.723485233,-46.5863667679999
2019-05-12,-23.528007700841,-46.894817312402
2019-05-12,-23.528007700841,-46.894817312402
2019-05-12,-23.528007700841,-46.894817312402
2019-05-12,-23.528007700841,-46.894817312402
2019-05-12,-23.5179370609999,-46.73057149499989
2019-05-12,-23.5179370609999,-46.73057149499989
2019-05-12,-23.5179370609999,-46.73057149499989
2019-05-12,-23.5179370609999,-46.73057149499989
2019-03-12,-23.5174337796556,-46.6169427724981
2019-10-31,-23.6017543498214,-46.461446720044606
2019-05-12,-23.690108820289897,-46.758563309724906
2019-05-12,-23.690108820289897,-46.758563309724906
2019-05-12,-23.2081298869999,-46.1581875169999
2019-05-12,-23.5003751372871,-46.427285688225794
2019-05-12,-23.5003751372871,-46.427285688225794
2019-05-12,-23.5003751372871,-46.427285688225794
2019-05-12,-23.5003751372871,-46.427285688225794
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-05-12,-23.6474375500643,-46.613619137019995
2019-04-12,-23.6048867974035,-46.61646390514029
2019-04-12,-23.6048867974035,-46.61646390514029
2019-04-12,-23.6048867974035,-46.61646390514029
2019-04-12,-23.6048867974035,-46.61646390514029
2019-05-12,-23.5452103426756,-46.418281622540505
2019-05-12,-23.541915,-46.446521999999995
2019-05-12,-23.6909892647922,-46.3932398280527
2019-05-12,-23.8910676767317,-46.4199711473896
2019-05-12,-23.8910676767317,-46.4199711473896
2019-05-12,-23.8910676767317,-46.4199711473896
2019-04-12,-22.9695148599999,-47.103338708
2019-05-12,-23.4595406702902,-46.4824235762828
2019-05-12,-23.622004,-46.642309000000004
2019-05-12,-23.622004,-46.642309000000004
2019-05-12,-23.629262,-46.744363
2019-05-12,-23.629262,-46.744363
